,name,description,duration,film_date,languages,num_speaker,published_date,url
2167,Meron Gribetz: A glimpse of the future through an augmented reality headset,"What if technology could connect us more deeply with our surroundings instead of distracting us from the real world? With the Meta 2, an augmented reality headset that makes it possible for users to see, grab and move holograms just like physical objects, Meron Gribetz hopes to extend our senses through a more natural machine. Join Gribetz as he takes the TED stage to demonstrate the reality-shifting Meta 2 for the first time. (Featuring Q&A with TED Curator Chris Anderson)",654,1455667200,25,1,1458312270,"https://www.ted.com/talks/meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset
"
2168,Adam Foss: A prosecutor's vision for a better justice system,"When a kid commits a crime, the US justice system has a choice: prosecute to the full extent of the law, or take a step back and ask if saddling young people with criminal records is the right thing to do every time. In this searching talk, Adam Foss, a prosecutor with the Suffolk County District Attorney's Office in Boston, makes his case for a reformed justice system that replaces wrath with opportunity, changing people's lives for the better instead of ruining them.",957,1455753600,22,1,1458573387,"https://www.ted.com/talks/adam_foss_a_prosecutor_s_vision_for_a_better_justice_system
"
2169,Carol Fishman Cohen: How to get back to work after a career break,"If you've taken a career break and are now looking to return to the workforce, would you consider taking an internship? Career reentry expert Carol Fishman Cohen thinks you should. In this talk, hear about Cohen's own experience returning to work after a career break, her work championing the success of ""relaunchers"" and how employers are changing how they engage with return-to-work talent.",721,1447459200,30,1,1458658582,"https://www.ted.com/talks/carol_fishman_cohen_how_to_get_back_to_work_after_a_career_break
"
2170,Latif Nasser: You have no idea where camels really come from,"Camels are so well adapted to the desert that it's hard to imagine them living anywhere else. But what if we have them pegged all wrong? What if those big humps, feet and eyes were evolved for a different climate and a different time? In this talk, join Radiolab's Latif Nasser as he tells the surprising story of how a very tiny, very strange fossil upended the way he sees camels, and the world. This talk comes from the PBS special ""TED Talks: Science & Wonder.""",747,1446681600,27,1,1458744973,"https://www.ted.com/talks/latif_nasser_you_have_no_idea_where_camels_really_come_from
"
2171,Siyanda Mohutsiwa: How young Africans found a voice on Twitter,"What can a young woman with an idea, an Internet connection and a bit of creativity achieve? That's all Siyanda Mohutsiwa needed to unite young African voices in a new way. Hear how Mohutsiwa and other young people across the continent are using social media to overcome borders and circumstance, accessing something they have long had to violently take: a voice.",862,1455753600,21,1,1458831656,"https://www.ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter
"
2172,Alex Kipman: A futuristic vision of the age of holograms,"Explore a speculative digital world without screens in this fanciful demo, a mix of near reality and far-future possibility. Wearing the HoloLens headset, Alex Kipman demos his vision for bringing 3D holograms into the real world, enhancing our perceptions so that we can touch and feel digital content. Featuring Q&A with TED's Helen Walters.",1145,1455753600,28,1,1458917544,"https://www.ted.com/talks/alex_kipman_the_dawn_of_the_age_of_holograms
"
2173,Angélica Dass: The beauty of human skin in every color,"Angélica Dass's photography challenges how we think about skin color and ethnic identity. In this personal talk, hear about the inspiration behind her portrait project, Humanæ, and her pursuit to document humanity's true colors rather than the untrue white, red, black and yellow associated with race.",687,1455753600,30,1,1459178550,"https://www.ted.com/talks/angelica_dass_the_beauty_of_human_skin_in_every_color
"
2174,Dan Gross: Why gun violence can't be our new normal,"It doesn't matter whether you love or hate guns; it's obvious that the US would be a safer place if there weren't thousands of them sold every day without background checks. Dan Gross, president of the Brady Campaign to Prevent Gun Violence, makes a passionate, personal appeal for something that more than 90 percent of Americans want: background checks for all gun sales. ""For every great movement around the world, there's a moment where you can look back and say, 'That's when things really started to change,'"" Gross says. ""For the movement to end gun violence in America, that moment is here.""",818,1455667200,19,1,1459263532,"https://www.ted.com/talks/dan_gross_why_gun_violence_can_t_be_our_new_normal
"
2175,Lisa Nip: How humans could evolve to survive in space,"If we hope to one day leave Earth and explore the universe, our bodies are going to have to get a lot better at surviving the harsh conditions of space. Using synthetic biology, Lisa Nip hopes to harness special powers from microbes on Earth -- such as the ability to withstand radiation -- to make humans more fit for exploring space. ""We're approaching a time during which we'll have the capacity to decide our own genetic destiny,"" Nip says. ""Augmenting the human body with new abilities is no longer a question of how, but of when.""",771,1447459200,26,1,1459350909,"https://www.ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space
"
2176,Knut Haanaes: Two reasons companies fail -- and how to avoid them,"Is it possible to run a company and reinvent it at the same time? For business strategist Knut Haanaes, the ability to innovate after becoming successful is the mark of a great organization. He shares insights on how to strike a balance between perfecting what we already know and exploring totally new ideas -- and lays out how to avoid two major strategy traps.",638,1435622400,34,1,1459436743,"https://www.ted.com/talks/knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them
"
2177,Adam Grant: The surprising habits of original thinkers,"How do creative people come up with great ideas? Organizational psychologist Adam Grant studies ""originals"": thinkers who dream up new ideas and take action to put them into the world. In this talk, learn three unexpected habits of originals -- including embracing failure. ""The greatest originals are the ones who fail the most, because they're the ones who try the most,"" Grant says. ""You need a lot of bad ideas in order to get a few good ones.""",925,1455580800,33,1,1459522067,"https://www.ted.com/talks/adam_grant_the_surprising_habits_of_original_thinkers
"
2178,Haley Van Dyck: How a start-up in the White House is changing business as usual,"Haley Van Dyck is transforming the way America delivers critical services to everyday people. At the United States Digital Service, Van Dyck and her team are using lessons learned by Silicon Valley and the private sector to improve services for veterans, immigrants, the disabled and others, creating a more awesome government along the way. ""We don't care about politics,"" she says. ""We care about making government work better, because it's the only one we've got.""",915,1455580800,14,1,1459781500,"https://www.ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual
"
2179,Parag Khanna: How megacities are changing the map of the world,"""I want you to reimagine how life is organized on earth,"" says global strategist Parag Khanna. As our expanding cities grow ever more connected through transportation, energy and communications networks, we evolve from geography to what he calls ""connectography."" This emerging global network civilization holds the promise of reducing pollution and inequality -- and even overcoming geopolitical rivalries. In this talk, Khanna asks us to embrace a new maxim for the future: ""Connectivity is destiny.""",1234,1455667200,19,1,1459868691,"https://www.ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world
"
2180,Danielle Feinberg: The magic ingredient that brings Pixar movies to life,"Danielle Feinberg, Pixar's director of photography, creates stories with soul and wonder using math, science and code. Go behind the scenes of Finding Nemo, Toy Story, Brave, WALL-E and more, and discover how Pixar interweaves art and science to create fantastic worlds where the things you imagine can become real. This talk comes from the PBS special ""TED Talks: Science & Wonder.""",724,1446681600,32,1,1459953778,"https://www.ted.com/talks/danielle_feinberg_the_magic_ingredient_that_brings_pixar_movies_to_life
"
2181,Tabetha Boyajian: The most mysterious star in the universe,"Something massive, with roughly 1,000 times the area of Earth, is blocking the light coming from a distant star known as KIC 8462852, and nobody is quite sure what it is. As astronomer Tabetha Boyajian investigated this perplexing celestial object, a colleague suggested something unusual: Could it be an alien-built megastructure? Such an extraordinary idea would require extraordinary evidence. In this talk, Boyajian gives us a look at how scientists search for and test hypotheses when faced with the unknown.",826,1455580800,24,1,1460041392,"https://www.ted.com/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe
"
2182,Robert Palmer: The Panama Papers exposed a huge global problem. What's next?,"On April 3, 2016 we saw the largest data leak in history. The Panama Papers exposed rich and powerful people hiding vast amounts of money in offshore accounts. But what does it all mean? We called Robert Palmer of Global Witness to find out.",469,1459814400,38,1,1460120732,"https://www.ted.com/talks/robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next
"
2183,Linus Torvalds: The mind behind Linux,"Linus Torvalds transformed technology twice -- first with the Linux kernel, which helps power the Internet, and again with Git, the source code management system used by developers worldwide. In a rare interview with TED Curator Chris Anderson, Torvalds discusses with remarkable openness the personality traits that prompted his unique philosophy of work, engineering and life. ""I am not a visionary, I'm an engineer,"" Torvalds says. ""I'm perfectly happy with all the people who are walking around and just staring at the clouds ... but I'm looking at the ground, and I want to fix the pothole that's right in front of me before I fall in.""",1290,1455667200,27,1,1460131229,"https://www.ted.com/talks/linus_torvalds_the_mind_behind_linux
"
2184,Hugh Evans: What does it mean to be a citizen of the world?,"Hugh Evans started a movement that mobilizes ""global citizens,"" people who self-identify first and foremost not as members of a state, nation or tribe but as members of the human race. In this uplifting and personal talk, learn more about how this new understanding of our place in the world is galvanizing people to take action in the fights against extreme poverty, climate change, gender inequality and more. ""These are ultimately global issues,"" Evans says, ""and they can only be solved by global citizens demanding global solutions from their leaders.""",1016,1455667200,28,1,1460377474,"https://www.ted.com/talks/hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world
"
2185,Stephen Petranek: Your kids might live on Mars. Here's how they'll survive,"It sounds like science fiction, but journalist Stephen Petranek considers it fact: within 20 years, humans will live on Mars. In this provocative talk, Petranek makes the case that humans will become a spacefaring species and describes in fascinating detail how we'll make Mars our next home. ""Humans will survive no matter what happens on Earth,"" Petranek says. ""We will never be the last of our kind.""",1034,1426464000,25,1,1460472100,"https://www.ted.com/talks/stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive
"
2186,Paula Hammond: A new superweapon in the fight against cancer,"Cancer is a very clever, adaptable disease. To defeat it, says medical researcher and educator Paula Hammond, we need a new and powerful mode of attack. With her colleagues at MIT, Hammond engineered a nanoparticle one-hundredth the size of a human hair that can treat the most aggressive, drug-resistant cancers. Learn more about this molecular superweapon and join Hammond's quest to fight a disease that affects us all.",642,1446681600,24,1,1460560108,"https://www.ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer
"
2187,Astro Teller: The unexpected benefit of celebrating failure,"""Great dreams aren't just visions,"" says Astro Teller, ""They're visions coupled to strategies for making them real."" The head of X (formerly Google X), Teller takes us inside the ""moonshot factory,"" as it's called, where his team seeks to solve the world's biggest problems through experimental projects like balloon-powered Internet and wind turbines that sail through the air. Find out X's secret to creating an organization where people feel comfortable working on big, risky projects and exploring audacious ideas.",932,1455494400,25,1,1460645963,"https://www.ted.com/talks/astro_teller_the_unexpected_benefit_of_celebrating_failure
"
2188,Mary Norris: The nit-picking glory of The New Yorker's Comma Queen,"""Copy editing for The New Yorker is like playing shortstop for a Major League Baseball team -- every little movement gets picked over by the critics,"" says Mary Norris, who has played the position for more than thirty years. In that time, she's gotten a reputation for sternness and for being a ""comma maniac,"" but this is unfounded, she says. Above all, her work is aimed at one thing: making authors look good. Explore The New Yorker's distinctive style with the person who knows it best in this charming talk.",589,1455667200,23,1,1460732678,"https://www.ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen
"
2189,Christiana Figueres: The inside story of the Paris climate agreement,"What would you do if your job was to save the planet? When Christiana Figueres was tapped by the UN to lead the Paris climate conference (COP 21) in December 2015, she reacted the way many people would: she thought it would be impossible to bring the leaders of 195 countries into agreement on how to slow climate change. Find out how she turned her skepticism into optimism -- and helped the world achieve the most important climate agreement in history.",891,1455667200,24,1,1460991320,"https://www.ted.com/talks/christiana_figueres_the_inside_story_of_the_paris_climate_agreement
"
2190,Chris Anderson: TED's secret to great public speaking,"There's no single formula for a great talk, but there is a secret ingredient that all the best ones have in common. TED curator Chris Anderson shares this secret -- along with four ways to make it work for you. Do you have what it takes to share an idea worth spreading?",475,1458777600,39,1,1461042000,"https://www.ted.com/talks/chris_anderson_teds_secret_to_great_public_speaking
"
2191,Joshua Prager: Wisdom from great writers on every year of life,"As different as we humans are from one another, we all age along the same great sequence, and the shared patterns of our lives pass into the pages of the books we love. In this moving talk, journalist Joshua Prager explores the stages of life through quotations from Norman Mailer, Joyce Carol Oates, William Trevor and other great writers, set to visualizations by graphic designer Milton Glaser. ""Books tell us who we've been, who we are, who we will be, too,"" Prager says.",361,1426723200,28,1,1461071338,"https://www.ted.com/talks/joshua_prager_wisdom_from_great_writers_on_every_year_of_life
"
2192,Juan Enriquez: We can reprogram life. How to do it wisely,"For four billion years, what lived and died on Earth depended on two principles: natural selection and random mutation. Then humans came along and changed everything — hybridizing plants, breeding animals, altering the environment and even purposefully evolving ourselves. Juan Enriquez provides five guidelines for a future where this ability to program life rapidly accelerates. ""This is the single most exciting adventure human beings have been on,"" Enriquez says. ""This is the single greatest superpower humans have ever had.""",889,1446768000,26,1,1461164686,"https://www.ted.com/talks/juan_enriquez_we_can_reprogram_life_how_to_do_it_wisely
"
2193,Aditi Gupta: A taboo-free way to talk about periods,"It's true: talking about menstruation makes many people uncomfortable. And that taboo has consequences: in India, three out of every 10 girls don't even know what menstruation is at the time of their first period, and restrictive customs related to periods inflict psychological damage on young girls. Growing up with this taboo herself, Aditi Gupta knew she wanted to help girls, parents and teachers talk about periods comfortably and without shame. She shares how she did it.",670,1432857600,35,1,1461250816,"https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods
"
2194,Kenneth Lacovara: Hunting for dinosaurs showed me our place in the universe,What happens when you discover a dinosaur? Paleontologist Kenneth Lacovara details his unearthing of Dreadnoughtus -- a 77-million-year-old sauropod that was as tall as a two-story house and as heavy as a jumbo jet -- and considers how amazingly improbable it is that a tiny mammal living in the cracks of the dinosaur world could evolve into a sentient being capable of understanding these magnificent creatures. Join him in a celebration of the Earth's geological history and contemplate our place in deep time.,949,1455580800,24,1,1461337230,"https://www.ted.com/talks/kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe
"
2195,Shivani Siroya: A smart loan for people with no credit history (yet),"Trust: How do you earn it? Banks use credit scores to determine if you're trustworthy, but there are about 2.5 billion people around the world who don't have one to begin with -- and who can't get a loan to start a business, buy a home or otherwise improve their lives. Hear how TED Fellow Shivani Siroya is unlocking untapped purchasing power in the developing world with InVenture, a start-up that uses mobile data to create a financial identity. ""With something as simple as a credit score,"" says Siroya, ""we're giving people the power to build their own futures.""",491,1455494400,25,1,1461596412,"https://www.ted.com/talks/shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet
"
2196,R. Luke DuBois: Insightful human portraits made from data,"Artist R. Luke DuBois makes unique portraits of presidents, cities, himself and even Britney Spears using data and personality. In this talk, he shares nine projects -- from maps of the country built using information taken from millions of dating profiles to a gun that fires a blank every time a shooting is reported in New Orleans. His point: the way we use technology reflects on us and our culture, and we reduce others to data points at our own peril.",763,1455494400,21,1,1461683185,"https://www.ted.com/talks/r_luke_dubois_insightful_human_portraits_made_from_data
"
2197,Ameera Harouda: Why I put myself in danger to tell the stories of Gaza,"When Ameera Harouda hears the sounds of bombs or shells, she heads straight towards them. ""I want to be there first because these stories should be told,"" says Gaza's first female ""fixer,"" a role that allows her to guide journalists into chaotic, war zone scenarios in her home country, which she still loves despite its terrible situation. Find out what motivates Harouda to give a voice to Gaza's human suffering in this unforgettable talk.",518,1455753600,34,1,1461758055,"https://www.ted.com/talks/ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza
"
2198,Michael Metcalfe: A provocative way to finance the fight against climate change,"Will we do whatever it takes to fight climate change? Back in 2008, following the global financial crisis, governments across the world adopted a ""whatever it takes"" commitment to monetary recovery, issuing $250 billion worth of international currency to stem the collapse of the economy. In this delightfully wonky talk, financial expert Michael Metcalfe suggests we can use that very same unconventional monetary tool to fund a global commitment to a green future.",772,1446508800,17,1,1461854801,"https://www.ted.com/talks/michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change
"
2199,Riccardo Sabatini: How to read the genome and build a human being,"Secrets, disease and beauty are all written in the human genome, the complete set of genetic instructions needed to build a human being. Now, as scientist and entrepreneur Riccardo Sabatini shows us, we have the power to read this complex code, predicting things like height, eye color, age and even facial structure -- all from a vial of blood. And soon, Sabatini says, our new understanding of the genome will allow us to personalize treatments for diseases like cancer. We have the power to change life as we know it. How will we use it?",928,1455494400,25,1,1461942042,"https://www.ted.com/talks/riccardo_sabatini_how_to_read_the_genome_and_build_a_human_being
"
2200,Sarah Gray: How my son's short life made a lasting difference,"After Sarah Gray's unborn son Thomas was diagnosed with anencephaly, a terminal condition, she decided to turn her family's tragedy into an extraordinary gift and donate his organs to scientific research. In this tribute to life and discovery, she shares her journey to find meaning in loss and spreads a message of hope for other grieving families.",617,1447804800,30,1,1462201088,"https://www.ted.com/talks/sarah_gray_how_my_son_s_short_life_made_a_lasting_difference
"
2201,"Alice Rawsthorn: Pirates, nurses and other rebel designers","In this ode to design renegades, Alice Rawsthorn highlights the work of unlikely heroes, from Blackbeard to Florence Nightingale. Drawing a line from these bold thinkers to some early modern visionaries like Buckminster Fuller, Rawsthorn shows how the greatest designers are often the most rebellious.",704,1455753600,26,1,1462288114,"https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers
"
2202,Dan Pallotta: The dream we haven't dared to dream,"What are your dreams? Better yet, what are your broken dreams? Dan Pallotta dreams of a time when we are as excited, curious and scientific about the development of our humanity as we are about the development of our technology. ""What we fear most is that we will be denied the opportunity to fulfill our true potential,"" Pallotta says. ""Imagine living in a world where we simply recognize that deep, existential fear in one another -- and love one another boldly because we know that to be human is to live with that fear.""",716,1455494400,26,1,1462373557,"https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream
"
2203,Monica Byrne: A sci-fi vision of love from a 318-year-old hologram,"Science fiction writer Monica Byrne imagines rich worlds populated with characters who defy our racial, social and gender stereotypes. In this performance, Byrne appears as a hologram named Pilar, transmitting a story of love and loss back to us from a near future when humans have colonized the universe. ""It's always funny what you think the future is going to be like versus what it turns out to be,"" she says.",758,1455753600,23,1,1462460685,"https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram
"
2204,Michael Bodekaer: This virtual lab will revolutionize science class,"Virtual reality is no longer part of some distant future, and it's not just for gaming and entertainment anymore. Michael Bodekaer wants to use it to make quality education more accessible. In this refreshing talk, he demos an idea that could revolutionize the way we teach science in schools.",686,1444348800,24,1,1462547687,"https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class
"
2205,Jennifer Kahn: Gene editing can now change an entire species -- forever,"CRISPR gene drives allow scientists to change sequences of DNA and guarantee that the resulting edited genetic trait is inherited by future generations, opening up the possibility of altering entire species forever. More than anything, the technology has led to questions: How will this new power affect humanity? What are we going to use it to change? Are we gods now? Join journalist Jennifer Kahn as she ponders these questions and shares a potentially powerful application of gene drives: the development of disease-resistant mosquitoes that could knock out malaria and Zika.",745,1455667200,26,1,1462805528,"https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever
"
2206,Uri Hasson: This is your brain on communication,"Neuroscientist Uri Hasson researches the basis of human communication, and experiments from his lab reveal that even across different languages, our brains show similar activity, or become ""aligned,"" when we hear the same idea or story. This amazing neural mechanism allows us to transmit brain patterns, sharing memories and knowledge. ""We can communicate because we have a common code that presents meaning,"" Hasson says.",891,1455753600,25,1,1462892747,"https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication
"
2207,Sanford Biggers: An artist's unflinching look at racial violence,"Conceptual artist and TED Fellow Sanford Biggers uses painting, sculpture, video and performance to spark challenging conversations about the history and trauma of black America. Join him as he details two compelling works and shares the motivation behind his art. ""Only through more thoughtful dialogue about history and race can we evolve as individuals and society,"" Biggers says.",259,1455494400,33,1,1462977893,"https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence
"
2208,Sangeeta Bhatia: This tiny particle could roam your body to find tumors,"What if we could find cancerous tumors years before they can harm us -- without expensive screening facilities or even steady electricity? Physician, bioengineer and entrepreneur Sangeeta Bhatia leads a multidisciplinary lab that searches for novel ways to understand, diagnose and treat human disease. Her target: the two-thirds of deaths due to cancer that she says are fully preventable. With remarkable clarity, she breaks down complex nanoparticle science and shares her dream for a radical new cancer test that could save millions of lives.",643,1446768000,25,1,1463065529,"https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors
"
2209,Kang Lee: Can you really tell if a kid is lying?,"Are children poor liars? Do you think you can easily detect their lies? Developmental researcher Kang Lee studies what happens physiologically to children when they lie. They do it a lot, starting as young as two years old, and they're actually really good at it. Lee explains why we should celebrate when kids start to lie and presents new lie-detection technology that could someday reveal our hidden emotions.",816,1455753600,38,1,1463149758,"https://www.ted.com/talks/kang_lee_can_you_really_tell_if_a_kid_is_lying
"
2210,Laura Indolfi: Good news in the fight against pancreatic cancer,"Anyone who has lost a loved one to pancreatic cancer knows the devastating speed with which it can affect an otherwise healthy person. TED Fellow and biomedical entrepreneur Laura Indolfi is developing a revolutionary way to treat this complex and lethal disease: a drug delivery device that acts as a cage at the site of a tumor, preventing it from spreading and delivering medicine only where it's needed. ""We are hoping that one day we can make pancreatic cancer a curable disease,"" she says.",363,1455494400,31,1,1463496380,"https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer
"
2211,Sebastian Junger: Our lonely society makes it hard to come home from war,"Sebastian Junger has seen war up close, and he knows the impact that battlefield trauma has on soldiers. But he suggests there's another major cause of pain for veterans when they come home: the experience of leaving the tribal closeness of the military and returning to an alienating and bitterly divided modern society. ""Sometimes, we ask ourselves if we can save the vets,"" Junger says. ""I think the real question is if we can save ourselves."" (This talk comes from the PBS special ""TED Talks: War & Peace,"" which premieres Monday, May 30 at 9 p.m. EST.)",808,1446595200,23,1,1463581329,"https://www.ted.com/talks/sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war
"
2212,Juno Mac: The laws that sex workers really want,"Everyone has an opinion about how to legislate sex work (whether to legalize it, ban it or even tax it) ... but what do workers themselves think would work best? Activist Juno Mac explains four legal models that are being used around the world and shows us the model that she believes will work best to keep sex workers safe and offer greater self-determination. ""If you care about gender equality or poverty or migration or public health, then sex worker rights matter to you,"" she says. ""Make space for us in your movements."" (Adult themes)",1070,1454112000,23,1,1463670567,"https://www.ted.com/talks/juno_mac_the_laws_that_sex_workers_really_want
"
2213,Trevor Timm: How free is our freedom of the press?,"In the US, the press has a right to publish secret information the public needs to know, protected by the First Amendment. Government surveillance has made it increasingly more dangerous for whistleblowers, the source of virtually every important story about national security since 9/11, to share information. In this concise, informative talk, Freedom of the Press Foundation co-founder and TED Fellow Trevor Timm traces the recent history of government action against individuals who expose crime and injustice and advocates for technology that can help them do it safely and anonymously.",313,1455494400,37,1,1463757880,"https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press
"
2214,Lidia Yuknavitch: The beauty of being a misfit,"To those who feel like they don't belong: there is beauty in being a misfit. Author Lidia Yuknavitch shares her own wayward journey in an intimate recollection of patchwork stories about loss, shame and the slow process of self-acceptance. ""Even at the moment of your failure, you are beautiful,"" she says. ""You don't know it yet, but you have the ability to reinvent yourself endlessly. That's your beauty.""",778,1455753600,29,1,1464015495,"https://www.ted.com/talks/lidia_yuknavitch_the_beauty_of_being_a_misfit
"
2215,Mariano Sigman: Your words may predict your future mental health,"Can the way you speak and write today predict your future mental state, even the onset of psychosis? In this fascinating talk, neuroscientist Mariano Sigman reflects on ancient Greece and the origins of introspection to investigate how our words hint at our inner lives and details a word-mapping algorithm that could predict the development of schizophrenia. ""We may be seeing in the future a very different form of mental health,"" Sigman says, ""based on objective, quantitative and automated analysis of the words we write, of the words we say.""",734,1455753600,32,1,1464102638,"https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health
"
2216,Zaria Forman: Drawings that show the beauty and fragility of Earth,"Zaria Forman's large-scale compositions of melting glaciers, icebergs floating in glassy water and waves cresting with foam explore moments of transition, turbulence and tranquility. Join her as she discusses the meditative process of artistic creation and the motivation behind her work. ""My drawings celebrate the beauty of what we all stand to lose,"" she says. ""I hope they can serve as records of sublime landscapes in flux.""",434,1446768000,35,1,1464188438,"https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth
"
2217,Joseph Ravenell: How barbershops can keep men healthy,"The barbershop can be a safe haven for black men, a place for honest conversation and trust -- and, as physician Joseph Ravenell suggests, a good place to bring up tough topics about health. He's turning the barbershop into a place to talk about medical problems that statistically affect black men more often and more seriously, like high blood pressure. It's a new approach to problem solving with broad applications. ""What is your barbershop?"" he asks. ""Where is that place for you where people affected by a unique problem can meet a unique solution?""",788,1455580800,20,1,1464275203,"https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy
"
2218,Adam Driver: My journey from Marine to actor,"Before he fought in the galactic battles of Star Wars: The Force Awakens, Adam Driver was a United States Marine with 1/1 Weapons Company. He tells the story of how and why he became a Marine, the complex transition from soldier to civilian -- and Arts in the Armed Forces, his nonprofit that brings theater to the military. Because, as he says: ""Self-expression is just as valuable a tool as a rifle on your shoulder."" Followed by a spirited performance of Marco Ramirez's ""I am not Batman"" by Jesse J. Perez and Matt Johnson. (Adult language)",1082,1446508800,24,3,1464361829,"https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor
"
2219,"Sue Desmond-Hellmann: A smarter, more precise way to think about public health","Sue Desmond-Hellmann is using precision public health -- an approach that incorporates big data, consumer monitoring, gene sequencing and other innovative tools -- to solve the world's most difficult medical problems. It's already helped cut HIV transmission from mothers to babies by nearly half in sub-Saharan Africa, and now it's being used to address alarming infant mortality rates all over the world. The goal: to save lives by bringing the right interventions to the right populations at the right time.",858,1455840000,23,1,1464707312,"https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health
"
2220,Samantha Nutt: The real harm of the global arms trade,"In some parts of the world, it's easier to get an automatic rifle than a glass of clean drinking water. Is this just the way it is? Samantha Nutt, doctor and founder of the international humanitarian organization War Child, explores the global arms trade -- and suggests a bold, common sense solution for ending the cycle of violence. ""War is ours,"" she says. ""We buy it, sell it, spread it and wage it. We are therefore not powerless to solve it.""",814,1446595200,23,1,1464793818,"https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade
"
2221,Norman Lear: An entertainment icon on living a life of meaning,"In the 1970s (and decades following), TV producer Norman Lear touched the lives of millions with culture-altering sitcoms like All in the Family, The Jeffersons and Good Times, pushing the boundaries of the era and giving a primetime voice to underrepresented Americans. In an intimate, smart conversation with Eric Hirshberg, he shares with humility and humor how his early relationship with ""the foolishness of the human condition"" shaped his life and creative vision.",1186,1455580800,19,2,1464879929,"https://www.ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning
"
2222,"Stephen Wilkes: The passing of time, caught in a single photo","Photographer Stephen Wilkes crafts stunning compositions of landscapes as they transition from day to night, exploring the space-time continuum within a two-dimensional still photograph. Journey with him to iconic locations like the Tournelle Bridge in Paris, El Capitan in Yosemite National Park and a life-giving watering hole in heart of the Serengeti in this tour of his art and process.",756,1455840000,30,1,1464965497,"https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo
"
2223,Cédric Villani: What's so sexy about math?,"Hidden truths permeate our world; they're inaccessible to our senses, but math allows us to go beyond our intuition to uncover their mysteries. In this survey of mathematical breakthroughs, Fields Medal winner Cédric Villani speaks to the thrill of discovery and details the sometimes perplexing life of a mathematician. ""Beautiful mathematical explanations are not only for our pleasure,"" he says. ""They change our vision of the world.""",983,1455580800,21,1,1465226126,"https://www.ted.com/talks/cedric_villani_what_s_so_sexy_about_math
"
2224,Amit Sood: Every piece of art you've ever wanted to see -- up close and searchable,"What does a cultural Big Bang look like? For Amit Sood, director of Google's Cultural Institute and Art Project, it's an online platform where anyone can explore the world's greatest collections of art and artifacts in vivid, lifelike detail. Join Sood and Google artist in residence Cyril Diagne in a mind-bending demo of experiments from the Cultural Institute and glimpse the exciting future of accessibility to arts and culture.",900,1455667200,23,1,1465311703,"https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable
"
